0.0001,0.0001,37.839,50.8699,100,0.2,0.2,0.3,0.3,998.241
33.9698,82.6508,100,35.9287,86.7773,0.18,0.32,0.32,0.18,1.64457
0.0001,30.4092,0.452942,34.4505,0.0001,0.46,0.12,0.08,0.34,20.1481
0.587258,0.0001,0.593571,0.526107,0.631464,0.36,0.36,0.14,0.14,1.03953
36.6271,21.0649,17.2134,89.3769,97.5109,0.34,0.2,0.28,0.18,2.65876
83.1042,26.8292,74.5495,100,0.00156253,0.28,0.2,0.2,0.32,0.209767
0.749663,0.039152,0.0001,0.555147,1.0271,0.26,0.18,0.36,0.2,0.351614
1.47373,0.602869,0.0001,0.192564,0.24428,0.1,0.32,0.38,0.2,5.17958
0.0001,0.12788,1.75207,1.60702,1.29708,0.4,0.18,0.34,0.08,1.17604
14.649,38.8199,10.2965,100,14.5878,0.1,0.2,0.34,0.36,1.4037
3.28425,0.0001,5.16855,4.38126,0.0001,0.24,0.2,0.38,0.18,0.663761
2.92614,1.37692,0.715922,10.0276,4.37018,0.26,0.18,0.12,0.44,998.747
11.0917,0.0001,3.23384,0.0001,1.0828,0.06,0.22,0.26,0.46,0.707329
0.0436087,66.9156,96.3379,90.3604,100,0.2,0.32,0.22,0.26,0.541805
22.6271,0.0001,15.1755,16.5523,0.0001,0.2,0.26,0.26,0.28,1.6844
0.0001,0.679115,0.0533481,3.97178,0.990413,0.24,0.16,0.28,0.32,998.397
8.11619,4.20938,0.0001,0.0001,100,0.38,0.16,0.32,0.14,0.165502
2.17981,2.74328,5.56554,3.59352,2.87962,0.2,0.34,0.18,0.28,0.670537
0.0001,2.17301,22.0522,2.62728,3.72367,0.12,0.12,0.48,0.28,45.5259
0.955161,0.0001,5.50678,0.0001,0.0142051,0.14,0.2,0.38,0.28,0.859475
0.292733,0.221485,1.63053,0.255107,0.0001,0.36,0.18,0.34,0.12,1.16699
4.56138,0.272291,0.0001,7.61481,1.10359,0.14,0.3,0.24,0.32,0.348935
2.32383,1.88424,0.313403,0.317717,0.0001,0.22,0.44,0.14,0.2,0.489834
0.830015,2.40589,0.442059,2.37815,0.0001,0.32,0.2,0.22,0.26,1.74279
0.0001,0.518572,0.608126,2.39387,2.03235,0.2,0.28,0.24,0.28,2.45068
0.0561917,0.371738,0.0001,0.0001,0.442594,0.4,0.14,0.24,0.22,0.732083
1.97728,0.0001,1.53979,1.29189,0.972982,0.22,0.22,0.16,0.4,998.434
3.52758,0.970887,0.22378,0.472444,1.39959,0.1,0.22,0.4,0.28,1.17493
1.28685,1.67156,1.45942,2.8549,0.0001,0.28,0.12,0.22,0.38,0.803047
1.10663,0.970073,0.0974258,2.25107,0.307192,0.36,0.2,0.22,0.22,998.56
1.73498,0.00108506,1.11354,3.28271,2.15641,0.36,0.24,0.14,0.26,5.95014
0.319429,3.13817,0.0881003,0.0001,0.356624,0.3,0.2,0.12,0.38,46.6092
1.39985,0.400178,0.0001,0.499873,0.685145,0.22,0.34,0.3,0.14,2.42933
0.0001,0.188978,3.26254,0.734621,4.11919,0.24,0.28,0.36,0.12,998.419
0.244015,2.646,0.0001,0.660993,0.0436014,0.08,0.34,0.24,0.34,998.209
0.345676,3.44755,0.0001,0.214662,0.355135,0.2,0.32,0.26,0.22,998.393
0.0001,0.914525,1.44095,1.83612,0.188627,0.2,0.38,0.1,0.32,2.19626
14.882,1.37459,0.877903,29.6043,0.0001,0.18,0.12,0.18,0.52,998.442
0.0001,4.72125,0.44613,1.88844,11.4705,0.14,0.1,0.26,0.5,2.42017
0.530581,0.17647,0.0001,0.0679137,0.244641,0.2,0.44,0.18,0.18,2.00413
0.640103,5.07684,1.58921,2.19204,0.878439,0.1,0.22,0.34,0.34,998.443
19.4828,0.784346,0.465201,1.94784,1.3577,0.18,0.16,0.3,0.36,998.45
0.0001,0.682134,0.752052,0.120547,3.42804,0.24,0.38,0.28,0.1,998.42
1.21626,0.0001,0.831328,1.36941,10.0989,0.34,0.26,0.24,0.16,40.8447
5.84072,1.08891,1.59501,8.23412,1.74116,0.22,0.2,0.32,0.26,998.383
22.0804,3.72086,0.0001,0.0001,1.35606,0.12,0.28,0.36,0.24,41.3378
2.80228,0.0001,0.00595497,0.110299,0.897241,0.18,0.28,0.26,0.28,998.445
8.83283,0.0001,4.65403,2.41657,8.07957,0.18,0.2,0.34,0.28,998.423
5.57433,53.6066,53.9074,82.2763,97.7266,0.4,0.24,0.2,0.16,998.445
0.0001,2.09704,1.76399,0.350558,0.162315,0.18,0.4,0.1,0.32,998.439
1.28595,2.39198,2.27599,0.0001,1.11775,0.32,0.24,0.34,0.1,998.061
0.595821,0.0001,1.80622,0.329593,0.0001,0.26,0.4,0.24,0.1,2.14328
0.0001,5.60704,4.70059,3.32284,68.6681,0.26,0.34,0.14,0.26,0.636314
1.88532,0.0001,1.05331,0.94396,0.0001,0.26,0.32,0.2,0.22,2.32177
0.0001,0.0903842,0.28285,0.220567,0.092338,0.26,0.26,0.28,0.2,998.569
1.84718,1.57861,0.16118,0.0001,2.92755,0.34,0.28,0.18,0.2,1.36919
0.0001,2.60595,1.06032,0.292217,0.646876,0.36,0.24,0.26,0.14,998.437
6.45156,8.09134,1.97561,0.0001,1.00753,0.1,0.12,0.32,0.46,1.15287
2.45011,1.70038,0.0001,0.224232,0.893771,0.26,0.2,0.2,0.34,998.445
23.9984,0.0001,0.0001,52.2015,100,0.38,0.12,0.18,0.32,0.310228
44.101,98.7944,100,73.9568,0.0001,0.24,0.16,0.34,0.26,0.385234
32.3726,0.224332,6.82361,5.29896,5.71879,0.12,0.12,0.36,0.4,998.4
2.30046,1.08941,1.68687,2.14604,0.0001,0.34,0.2,0.2,0.26,998.398
0.769153,0.297627,0.415241,1.85306,5.68405,0.3,0.06,0.42,0.22,1.31292
0.0611618,0.105817,0.0001,0.0167439,0.26091,0.18,0.4,0.22,0.2,0.792127
0.171827,0.0001,2.55777,0.0784451,0.078966,0.2,0.44,0.28,0.08,0.54482
33.2769,12.3885,0.0001,6.45402,18.385,0.24,0.24,0.34,0.18,0.402841
